 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity,target
14,347,0.56287425,0.999999996,0.675438594,8,2,1,0,4.858789625,6,-1,713,118,1900,843300,236750,1022,3415.489909,2167.889904,1200,1200,1200,0.033333871,0.033333668,0.866664129,0.033333507,0.033334825,0.344312169,0.070138889,0.017291066,0.014409222,0.545454545,0.454545455,0.25,0.1,0.4,-0.18,-0.4,-0.1,0,0,0.5,0,L
9,311,0.31921824,0.999999996,0.339207047,3,3,11,0,4.729903537,8,-1,1000,348.125,3700,843300,236375,2124.5,5764.60674,3687.675239,2200,2200,2200,0.025000537,0.654755797,0.025000374,0.270242974,0.025000317,0.378508772,0.09254386,0.045016077,0.01607717,0.736842105,0.263157895,0.255952381,0.2,0.6,-0.345,-0.4,-0.125,0.294444444,0.022222222,0.205555556,0.022222222,H
11,0,0,0,0,0,0,0,1,0,8,-1,428,104.8571429,0,843300,391037.5,0,5764.60674,3839.933244,0,0,0,0.025062419,0.025028066,0.025002232,0.303863529,0.621043753,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.35,0.15,0.35,H
10,164,0.691823895,0.99999999,0.80198019,2,1,1,3,4.798780488,10,-1,60,19.125,0,843300,355180,0,8107.331081,3380.021482,1300,1300,1300,0.116608588,0.020409363,0.12889435,0.714086539,0.02000116,0.549134199,0.158549784,0.048780488,0.012195122,0.8,0.2,0.377462121,0.1,0.7,-0.4,-0.4,-0.4,0,0,0.5,0,L
12,429,0.539759035,0.999999997,0.556547617,17,3,13,0,5.048951049,10,-1,846,246.7,27400,843300,290420,3417.404237,9376.909091,4921.930796,1700,1700,1700,0.119164914,0.284950597,0.020022142,0.555856268,0.020006079,0.553888889,0.202929293,0.051282051,0.006993007,0.88,0.12,0.32362259,0.136363636,0.5,-0.3,-0.4,-0.1,0,0,0.5,0,H
12,882,0.506343713,0.999999998,0.654991242,11,7,11,0,4.899092971,4,-1,49,11.5,40600,843300,383800,1861.682927,3417.404237,2792.258318,602,4500,1568.8,0.050004725,0.524907352,0.324054383,0.051033508,0.050000032,0.425281955,0.050276734,0.036281179,0.022675737,0.615384615,0.384615385,0.337462798,0.1,0.8,-0.315972222,-0.75,-0.1,0.358333333,-0.158333333,0.141666667,0.158333333,L
11,547,0.494423791,0.999999997,0.649390242,3,1,1,0,4.857404022,5,-1,471,117,0,843300,430640,0,3417.404237,2037.338245,2900,2900,2900,0.516816566,0.04000466,0.36317033,0.040002969,0.040005475,0.49687996,0.071473214,0.027422303,0.016453382,0.625,0.375,0.262793651,0.1,0.5,-0.183862434,-0.3,-0.071428571,0,0,0.5,0,L
9,0,0,0,0,0,0,0,1,0,8,-1,530,94.69875,17800,843300,483550,3037.26927,6839.380212,4797.642644,0,0,0,0.025000641,0.026182141,0.025000349,0.898816561,0.025000307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,L
8,0,0,0,0,0,0,19,0,0,9,-1,1300,224.25,0,843300,236700,0,4351.735694,2594.424129,0,0,0,0.023114961,0.022329016,0.714803838,0.216874607,0.022877577,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0.2,1,H
14,0,0,0,0,0,0,0,1,0,7,-1,708,179.37,3900,843300,517771.4286,1693.636364,6839.380212,4343.416698,0,0,0,0.028571718,0.028608918,0.028571586,0.885676191,0.028571588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
17,1039,0.508844953,0.999999999,0.614035087,75,2,2,0,5.011549567,7,-1,451,138.6666667,0,843300,270742.8571,0,4868.515152,2721.766282,1800,3200,2500,0.028575556,0.028575844,0.44165419,0.028612424,0.472581986,0.440829098,0.04650327,0.019249278,0.014436959,0.571428571,0.428571429,0.287597403,0.1,0.6,-0.241388889,-0.666666667,-0.05,0.277272727,0.218181818,0.222727273,0.218181818,H
12,425,0.561611373,0.999999996,0.709163344,3,2,2,0,4.6,8,-1,1300,336.1666667,0,843300,223287.5,0,14328.17241,3769.931262,5100,12200,8650,0.025000829,0.899962064,0.025000584,0.025036141,0.025000382,0.410140429,0.025163064,0.047058824,0.030588235,0.606060606,0.393939394,0.319969697,0.1,1,-0.409294872,-1,-0.1,0,0,0.5,0,H
12,587,0.481802426,0.999999997,0.647398842,9,3,1,1,4.763202726,6,-1,502,166.3333333,13700,843300,330716.6667,2165.963149,3417.404237,2615.112561,1400,25500,9533.333333,0.033333728,0.03333343,0.866562252,0.033333431,0.033437158,0.527915786,0.095225511,0.039182283,0.025553663,0.605263158,0.394736842,0.380820158,0.05,1,-0.300277778,-0.5,-0.05,0,0,0.5,0,L
14,630,0.52750809,0.999999997,0.727027025,6,1,1,0,4.398412698,6,-1,426,141.3333333,0,843300,299466.6667,0,5782.067315,2364.557163,9200,9200,9200,0.033339041,0.033350208,0.033336782,0.866638018,0.033335951,0.459101732,0.154541396,0.034920635,0.014285714,0.709677419,0.290322581,0.401249508,0.136363636,1,-0.213029101,-0.6,-0.05,0,0,0.5,0,H
14,152,0.748344366,0.999999989,0.902173903,2,2,0,2,4.684210526,4,-1,0,-1,0,843300,282700,0,3417.404237,2212.134996,1400,1400,1400,0.0500013,0.799815679,0.05000126,0.050180923,0.050000836,0.507575758,-0.041477273,0.039473684,0.039473684,0.5,0.5,0.322727273,0.1,0.7,-0.433333333,-0.6,-0.4,0,0,0.5,0,L
11,307,0.521172637,0.999999994,0.666666663,5,1,3,0,5.117263844,8,-1,708,100.2857143,0,843300,236562.5,0,4174.742305,2960.29106,4500,4500,4500,0.179568839,0.025004448,0.151021991,0.025046795,0.619357927,0.500247934,0.146124885,0.055374593,0.019543974,0.739130435,0.260869565,0.41355615,0.136363636,0.85,-0.301388889,-0.5,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,H
12,1439,0.392142857,0.999999999,0.579531442,12,1,5,1,4.650451703,10,-1,1300,338.5555556,0,843300,235120,0,3417.404237,1906.455008,795,795,795,0.020001551,0.020001667,0.814543819,0.020001026,0.125451937,0.443938779,0.043303161,0.023627519,0.016678249,0.586206897,0.413793103,0.312154635,0.0625,0.6,-0.283440807,-0.7,-0.125,0,0,0.5,0,L
13,0,0,0,0,0,0,0,1,0,8,-1,8000,1313.25,1200,843300,243375,1200,23472.72727,5336.524716,0,0,0,0.025002111,0.025001155,0.352204747,0.154228392,0.443563596,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.136363636,0.045454545,0.136363636,H
11,342,0.549707601,0.999999995,0.760416663,3,1,1,0,4.400584795,7,-1,0,-1,0,843300,290085.7143,0,4174.742305,1992.36544,782,782,782,0.028773181,0.028581037,0.173503821,0.028611237,0.740530724,0.47960373,0.107342657,0.020467836,0.005847953,0.777777778,0.222222222,0.306493506,0.136363636,0.8,-0.375,-0.5,-0.25,0,0,0.5,0,L
10,939,0.444086021,0.999999998,0.630188678,6,3,3,1,4.337593184,6,-1,796,317.8,0,843300,229866.6667,0,16066.22222,5877.739356,23200,23200,23200,0.195812611,0.70409565,0.033335432,0.033421599,0.033334707,0.356598761,0.135624523,0.051118211,0.009584665,0.842105263,0.157894737,0.321257215,0.033333333,0.8,-0.296296296,-0.55,-0.125,0.377777778,0.05,0.122222222,0.05,H
13,151,0.684563754,0.999999988,0.876543199,2,2,0,1,4.21192053,5,-1,688,156.4,19400,843300,296840,3034.169767,10031.33333,4670.865161,1500,1500,1500,0.040000869,0.839611586,0.04000032,0.040386792,0.040000434,0.422081105,0.024933155,0.052980132,0.039735099,0.571428571,0.428571429,0.342045455,0.1,0.8,-0.40625,-1,-0.125,0,0,0.5,0,H
12,708,0.478260869,0.999999998,0.587268993,29,1,22,0,5.156779661,8,-1,83,9.5,3600,843300,260087.5,1224.857143,4042.164271,2994.880396,36,36,36,0.69731435,0.025001372,0.102869122,0.149719337,0.025095819,0.328133823,0.223899515,0.038135593,0.002824859,0.931034483,0.068965517,0.381689915,0.033333333,1,-0.4,-0.6,-0.2,0,0,0.5,0,L
8,309,0.536666665,0.999999994,0.696969693,1,1,1,0,4.245954693,4,-1,0,-1,0,843300,321750,0,3623.05307,2518.42004,18300,18300,18300,0.050002174,0.051686567,0.050002403,0.7983077,0.050001156,0.556565657,0.294191919,0.051779935,0.006472492,0.888888889,0.111111111,0.412689394,0.1,1,-0.2125,-0.3,-0.125,0,0,0.5,0,L
13,0,0,0,0,0,0,0,1,0,5,-1,84,20.25,0,843300,272920,0,3623.05307,2615.893566,0,0,0,0.040001285,0.040895671,0.040001414,0.839100948,0.040000683,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.136363636,0.045454545,0.136363636,L
13,1653,0.375697458,0.999999999,0.541274817,34,2,1,0,4.532970357,10,-1,1200,374.25,0,843300,189800,0,5114.811594,2211.223324,26600,26600,26600,0.020001966,0.02000208,0.29637358,0.020013991,0.643608384,0.423009895,0.052210498,0.038112523,0.02661827,0.588785047,0.411214953,0.323126503,0.05,0.9,-0.261079545,-1,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,H
15,669,0.459374999,0.999999997,0.648876403,13,0,2,0,4.040358744,8,-1,962,283.375,1000,843300,245687.5,981,5114.811594,2871.308296,0,0,0,0.025000421,0.025000395,0.472392766,0.025030397,0.45257602,0.454004188,0.099005956,0.040358744,0.023916293,0.627906977,0.372093023,0.331683502,0.1,0.9,-0.228732639,-0.6,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,H
8,1587,0.425572519,0.999999999,0.663981587,20,9,1,0,4.505986137,4,-1,0,-1,96100,843300,573350,2467.05099,3416.457322,2987.155395,1200,5700,3014.285714,0.597807843,0.050004513,0.050048796,0.050000849,0.252137999,0.493825125,0.080201126,0.035286704,0.014492754,0.708860759,0.291139241,0.367091837,0.1,0.9,-0.403925121,-1,-0.05,1,-0.5,0.5,0.5,H
8,554,0.499999999,0.999999997,0.683168315,5,2,2,1,4.494584838,5,-1,569,189.6,5500,843300,267920,1566.625,4087.473684,3141.934151,959,959,959,0.040000239,0.04089203,0.04000078,0.839106749,0.040000202,0.551581429,0.228964059,0.057761733,0.007220217,0.888888889,0.111111111,0.411651109,0.1,1,-0.360416667,-0.8,-0.1,0.5,0.5,0,0.5,H
11,0,0,0,0,0,0,5,0,0,6,-1,473,153.3333333,53100,843300,306050,2172.272576,5266.972222,3238.386135,0,0,0,0.03333375,0.033333474,0.677232964,0.034895805,0.221204006,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,H
13,426,0.545238094,0.999999996,0.730612242,5,1,1,0,4.455399061,4,-1,89,21.5,141400,843300,449825,2172.272576,4020.295191,3023.755135,2900,2900,2900,0.050005888,0.050003097,0.799795261,0.050001268,0.050194487,0.419828571,0.075763095,0.037558685,0.011737089,0.761904762,0.238095238,0.25375744,0.05,0.5,-0.413333333,-1,-0.125,0,0,0.5,0,L
13,156,0.594771238,0.99999999,0.68686868,3,3,1,0,4.480769231,8,-1,402,92.33333333,0,843300,186850,0,3657.106784,2241.788334,675,27100,9858.333333,0.025003105,0.579646165,0.025001793,0.345247256,0.025101681,0.335185185,0.062962963,0.025641026,0.006410256,0.8,0.2,0.216666667,0.1,0.5,-0.3,-0.3,-0.3,0.25,0,0.25,0,L
11,146,0.680555551,0.999999988,0.837209293,2,1,0,1,4.835616438,6,-1,0,-1,0,843300,376000,0,5779.206906,2872.436231,38800,38800,38800,0.033633293,0.033359289,0.033390484,0.208633963,0.690982971,0.349387464,-0.025925926,0.020547945,0.04109589,0.333333333,0.666666667,0.336666667,0.16,0.6,-0.206481481,-0.4,-0.1,0.4,0.1,0.1,0.1,H
10,417,0.517156861,0.999999996,0.649606297,11,1,2,3,4.755395683,7,-1,973,253.1666667,0,843300,199157.1429,0,3413.302575,2100.036261,1500,1500,1500,0.028576063,0.028575607,0.594497289,0.028574038,0.319777002,0.329102564,0.098461538,0.028776978,0.014388489,0.666666667,0.333333333,0.334166667,0.1,0.9,-0.241666667,-0.333333333,-0.166666667,0,-0.2,0.5,0.2,L
8,282,0.655555553,0.999999995,0.735751292,14,2,1,1,5.024822695,4,-1,0,-1,23100,843300,406425,1909.285714,3413.302575,2496.002766,919,919,919,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.384508547,-0.028365385,0.024822695,0.039007092,0.388888889,0.611111111,0.307142857,0.1,0.5,-0.257342657,-0.4,-0.1,0.75,0.3,0.25,0.3,L
10,387,0.56728232,0.999999996,0.731601728,1,1,1,0,4.865633075,5,-1,0,-1,0,843300,377460,0,3413.302575,2097.388986,2000,2000,2000,0.040001862,0.040232479,0.839760705,0.040000978,0.040003977,0.425239641,-0.021807359,0.010335917,0.015503876,0.4,0.6,0.254924242,0.136363636,0.433333333,-0.220833333,-0.8,-0.1,0,0,0.5,0,L
15,1042,0.529644268,0.999999998,0.716300939,27,25,10,2,4.591170825,4,-1,49,11.5,40600,843300,383800,1842.544521,3413.302575,2782.383724,447,40600,4326.956522,0.050004723,0.524988217,0.323981393,0.051025635,0.050000032,0.511227824,0.171911765,0.046065259,0.014395393,0.761904762,0.238095238,0.403472222,0.1,1,-0.373611111,-1,-0.1,0,0,0.5,0,H
11,1088,0.511068334,0.999999998,0.699074073,10,8,2,25,4.561580882,5,-1,49,9,40600,843300,348160,1842.544521,3657.106784,2957.328336,600,4500,1571.666667,0.040003509,0.636544822,0.242678058,0.040773087,0.040000524,0.48178555,-0.016980437,0.056066176,0.053308824,0.512605042,0.487394958,0.434703534,0.05,1,-0.446941708,-1,-0.05,0.1,0,0.4,0,L
11,187,0.687499996,0.999999992,0.765624994,12,3,0,1,5.272727273,9,-1,757,163.7322222,6400,843300,452333.3333,2502.666667,42736,8548.211805,13700,233400,123550,0.022222531,0.440623211,0.022222564,0.492709346,0.022222348,0.440909091,0.327840909,0.021390374,0,1,0,0.627840909,0.136363636,1,0,0,0,0.623015873,0.511904762,0.123015873,0.511904762,H
12,0,0,0,0,0,0,0,1,0,6,-1,425,70.43166667,37700,843300,671466.6667,3413.302575,6822.969422,5202.169694,0,0,0,0.204243765,0.033352847,0.03333378,0.695736129,0.03333348,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,H
10,0,0,0,0,0,0,0,1,0,7,-1,67,20.5,0,843300,319757.1429,0,3413.302575,1826.517608,0,0,0,0.028572955,0.028573055,0.885708482,0.028572454,0.028573055,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.068181818,0.25,0.068181818,L
13,0,0,0,0,0,0,0,1,0,5,-1,1800,359.2,15400,843300,454280,3413.302575,8600,5166.923477,0,0,0,0.040507372,0.04002605,0.040094453,0.280360041,0.599012084,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0.5,1,H
10,690,0.480176211,0.999999998,0.630232557,10,2,1,1,4.84057971,8,-1,756,177.75,2600,843300,253575,1223.2,4318.75,2438.234274,739,1000,869.5,0.025000445,0.025693318,0.775023795,0.025000191,0.14928225,0.343242297,0.015248599,0.014492754,0.017391304,0.454545455,0.545454545,0.308928571,0.1,0.5,-0.214236111,-0.6,-0.008333333,0,0,0.5,0,L
10,0,0,0,0,0,0,0,1,0,9,-1,8000,994.1766667,77800,843300,501388.8889,3340.469202,23033.33333,6988.418906,0,0,0,0.022598804,0.022384066,0.02229205,0.910502148,0.022222932,0,0,0,0,0,0,0,0,0,0,0,0,0.44375,-0.10625,0.05625,0.10625,H
11,592,0.50933786,0.999999997,0.676136362,7,3,1,3,4.841216216,5,-1,0,-1,6700,843300,326480,1592.793103,3411.93594,2311.081578,919,919,919,0.040000146,0.040000054,0.839997646,0.040000104,0.04000205,0.553765746,0.166516979,0.04222973,0.02027027,0.675675676,0.324324324,0.405909091,0.05,1,-0.267544261,-0.7,-0.071428571,0.142857143,-0.071428571,0.357142857,0.071428571,L
12,717,0.523338047,0.999999998,0.709090907,4,3,1,0,4.940027894,5,-1,473,117.5,0,843300,447360,0,4370.182664,2613.878471,1000,3400,2200,0.639361865,0.24063343,0.040001662,0.040001786,0.040001257,0.40177673,0.123852201,0.034867503,0.012552301,0.735294118,0.264705882,0.363733333,0.033333333,0.8,-0.247685185,-0.4,-0.1,0.3,0.2,0.2,0.2,L
10,103,0.747572808,0.999999985,0.799999988,5,4,1,1,4.563106796,6,-1,407,120.4316667,44800,843300,585300,3411.93594,6833.161421,5307.432798,3500,16200,9850,0.033333503,0.033347026,0.033333408,0.866652667,0.033333396,0.638888889,-0.027777778,0.009708738,0.019417476,0.333333333,0.666666667,0.7,0.7,0.7,-0.433333333,-0.7,-0.166666667,0,0,0.5,0,H
14,226,0.630630628,0.999999993,0.783582084,2,1,1,0,4.433628319,10,-1,587,174.25,0,843300,298590,0,5781.608466,3165.309769,9100,9100,9100,0.020263984,0.020021898,0.593918503,0.345453185,0.020342431,0.416975309,0.091358025,0.03539823,0.030973451,0.533333333,0.466666667,0.395833333,0.1,0.8,-0.217460317,-0.6,-0.1,0.1,0,0.4,0,H
9,1070,0.44245283,0.999999998,0.663247862,14,1,1,0,4.188785047,6,-1,427,108.3333333,2300,843300,246083.3333,1097,3650.958873,2599.707996,638,638,638,0.033334519,0.70079138,0.198892511,0.033647412,0.033334178,0.55718502,0.046695865,0.031775701,0.028037383,0.53125,0.46875,0.389795009,0.1,0.8,-0.309775132,-1,-0.05,1,-1,0.5,1,L
11,0,0,0,0,0,0,0,1,0,9,-1,472,87.28777778,61500,843300,519533.3333,3034.124621,6833.161421,4755.86861,0,0,0,0.022595957,0.022633128,0.022307548,0.910228607,0.022234759,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.25,0.3,0.25,L
9,520,0.432671081,0.999999997,0.499999998,10,2,11,0,4.071153846,8,-1,789,180.94875,15900,843300,259000,1886.6,7644.349098,3709.918562,943,2400,1671.5,0.501734143,0.02500752,0.025001628,0.141396738,0.30685997,0.446343537,0.355527211,0.048076923,0.032692308,0.595238095,0.404761905,0.760685714,0.1,1,-0.234150327,-0.4,-0.15,0.344444444,0.611111111,0.155555556,0.611111111,H
11,902,0.441834451,0.999999998,0.643426294,12,6,2,1,4.727272727,10,-1,843,266.7,830,843300,150313,759.5,4294.25641,2285.564839,739,4300,2346.333333,0.020000544,0.020000527,0.919996113,0.020000271,0.020002544,0.367156256,0.039903113,0.019955654,0.018847007,0.514285714,0.485714286,0.314149832,0.033333333,0.7,-0.176256913,-0.5,-0.05,0.1,-0.1,0.4,0.1,H
9,985,0.443866943,0.999999998,0.624999999,18,2,4,2,4.623350254,6,-1,1400,320.3333333,5900,843300,458333.3333,2791,7037.974462,4736.129116,1500,5900,3700,0.033358564,0.033347666,0.033353883,0.866606351,0.033333536,0.470010434,0.081211677,0.028426396,0.017258883,0.622222222,0.377777778,0.331185838,0.033333333,0.8,-0.223202614,-0.5,-0.1,0,0,0.5,0,H
12,0,0,0,0,0,0,0,1,0,8,-1,510,63.19875,26900,843300,554237.5,3029.533189,6828.032357,4480.688141,0,0,0,0.025012396,0.025455525,0.025000381,0.899531451,0.025000247,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.068181818,0.272727273,0.068181818,H
14,684,0.45595054,0.999999997,0.590206184,30,1,1,0,4.619883041,7,-1,0,-1,0,843300,257042.8571,0,3640.844237,1671.408786,1600,1600,1600,0.028581403,0.028582249,0.315096641,0.028990901,0.598748807,0.475761608,0.103041018,0.021929825,0.016081871,0.576923077,0.423076923,0.408455988,0.1,0.5,-0.32782634,-0.75,-0.076923077,0.427272727,0.018181818,0.072727273,0.018181818,H
14,239,0.612068963,0.999999993,0.814285708,4,1,0,1,4.435146444,5,-1,890,221.75,0,843300,326800,0,16145,4842.548196,1400,1400,1400,0.040008083,0.25975348,0.620226453,0.040005452,0.040006532,0.467156863,0.129901961,0.041841004,0.025104603,0.625,0.375,0.346666667,0.1,0.6,-0.226388889,-0.5,-0.1,0.716666667,-0.333333333,0.216666667,0.333333333,H
10,1312,0.421256788,0.999999999,0.596649484,17,12,5,2,4.863567073,7,-1,352,97.71428571,3900,843300,246828.5714,1580.208333,4066.666667,2515.1686,843,2700,1285.125,0.173301121,0.028581588,0.740932541,0.028573007,0.028611743,0.472196042,0.088302706,0.02820122,0.014481707,0.660714286,0.339285714,0.34031824,0.083333333,0.7,-0.278812416,-0.8,-0.05,0,0,0.5,0,H
9,769,0.442231075,0.999999998,0.589800442,13,3,6,0,4.426527958,9,-1,10500,1333,12800,843300,297677.7778,2903.125054,40350,7959.539147,1400,2400,1900,0.198493513,0.022237715,0.022303875,0.022269167,0.73469573,0.438561171,0.065966898,0.040312094,0.040312094,0.5,0.5,0.438538612,0.05,1,-0.269982079,-1,-0.05,0,0,0.5,0,H
16,137,0.714285709,0.999999989,0.806818173,4,1,0,1,4.525547445,7,-1,705,100.5971429,705,843300,643615,705,6824.558539,4347.114195,1200,1200,1200,0.17176026,0.028754189,0.028684498,0.742229124,0.028571929,0.539583333,-0.1,0.02189781,0.02189781,0.5,0.5,0.166666667,0.1,0.2,-0.433333333,-0.7,-0.1,0.2,0.3,0.3,0.3,H
12,444,0.547945204,0.999999996,0.717557249,10,7,1,0,4.677927928,5,-1,502,199.8,13700,843300,339920,2171.16326,3408.625306,2665.749869,1200,83300,27925,0.040000184,0.040000125,0.83984135,0.040000145,0.040158196,0.552723178,0.153156078,0.036036036,0.015765766,0.695652174,0.304347826,0.472402597,0.136363636,1,-0.241666667,-0.5,-0.05,0.377272727,0.168181818,0.122727273,0.168181818,L
11,311,0.635135133,0.999999995,0.805263154,11,9,2,0,4.726688103,10,-1,576,116.82375,0,843300,370530,0,5119.611885,2803.916031,5400,5400,5400,0.554979893,0.020002551,0.115808976,0.020011304,0.289197275,0.530089532,0.119187328,0.038585209,0.01607717,0.705882353,0.294117647,0.318311688,0.1,0.9,-0.196666667,-0.4,-0.1,0,0,0.5,0,H
11,778,0.454896907,0.999999998,0.653395783,4,1,2,0,4.341902314,7,-1,1100,289.7142857,1400,843300,211885.7143,1176.642202,3758.618236,2425.89557,981,981,981,0.028573481,0.745447359,0.029177066,0.028680375,0.168121718,0.533743386,0.056297198,0.032133676,0.023136247,0.581395349,0.418604651,0.392502165,0.1,0.7,-0.321373457,-1,-0.025,0,0,0.5,0,L
13,301,0.571906353,0.999999995,0.711956518,9,1,7,0,4.764119601,6,-1,205,33.33333333,45400,843300,349583.3333,3408.625306,5753.03088,4684.97603,11500,11500,11500,0.033346934,0.033344344,0.03333487,0.864449906,0.035523946,0.343801653,0.052117769,0.03654485,0.019933555,0.647058824,0.352941176,0.249311295,0.136363636,0.5,-0.265972222,-0.5,-0.0125,0.75,0,0.25,0,H
9,1546,0.402693602,0.999999999,0.630221129,30,4,2,0,4.434670116,4,-1,0,-1,0,843300,353175,0,4143.322829,2852.32525,871,6000,3242.75,0.050628964,0.050013579,0.050115948,0.050112679,0.79912883,0.526824825,-0.009914206,0.031047865,0.020051746,0.607594937,0.392405063,0.395152417,0.05,1,-0.575716846,-1,-0.125,1,-1,0.5,1,H
13,235,0.663755456,0.999999993,0.798611106,2,2,0,0,4.208510638,10,-1,690,202,0,843300,172040,0,4669.946429,2870.530178,2100,5400,3750,0.020000601,0.919942048,0.020000376,0.020056728,0.020000247,0.440967498,0.184353741,0.046808511,0.004255319,0.916666667,0.083333333,0.374675325,0.25,0.8,-0.25,-0.25,-0.25,0.1,0,0.4,0,H
8,439,0.540415703,0.999999996,0.705426354,5,3,1,0,4.71070615,6,-1,0,-1,0,843300,272066.6667,0,3407.184361,1935.235583,843,22200,9147.666667,0.033333996,0.033333985,0.8666633,0.033333775,0.033334945,0.384984127,0.063428571,0.020501139,0.013667426,0.6,0.4,0.348412698,0.1,0.5,-0.241666667,-0.4,-0.1,0.4,-0.4,0.1,0.4,L
13,275,0.567272725,0.999999995,0.71038251,8,4,1,2,5.163636364,10,-1,753,276.259,1700,843300,312800,1118.142857,5121.848106,2785.942404,1000,1700,1350,0.620039713,0.020000194,0.020447358,0.020000065,0.31951267,0.346909572,0.101731602,0.032727273,0.014545455,0.692307692,0.307692308,0.324410774,0.033333333,0.6,-0.145833333,-0.166666667,-0.125,1,-0.125,0.5,0.125,L
13,554,0.555147058,0.999999997,0.701408449,6,1,4,0,4.898916968,10,-1,785,142.5,11300,843300,373790,2173.234377,5114.40942,3659.879781,19700,19700,19700,0.38794312,0.020016286,0.33015039,0.020023858,0.241866346,0.442191433,0.068857596,0.032490975,0.023465704,0.580645161,0.419354839,0.330696849,0.0625,0.8,-0.235622711,-0.666666667,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,L
10,292,0.619718308,0.999999994,0.835294113,10,1,0,1,4.575342466,8,-1,0,-1,0,843300,270062.5,0,4133.859833,2609.80911,1300,1300,1300,0.025369842,0.025160344,0.152128521,0.025014308,0.772326984,0.467592593,0.203333333,0.034246575,0.003424658,0.909090909,0.090909091,0.368333333,0.1,0.5,-0.2,-0.2,-0.2,1,1,0.5,1,L
14,884,0.509849362,0.999999998,0.726546905,10,4,1,1,4.505656109,6,-1,703,216,0,843300,237316.6667,0,12455.53846,4186.878169,2300,3200,2900,0.200420736,0.034566985,0.033335537,0.698341655,0.033335088,0.434353455,0.052053557,0.028280543,0.016968326,0.625,0.375,0.323170996,0.033333333,0.6,-0.307354497,-0.7,-0.05,0.5,0.25,0,0.25,L
12,0,0,0,0,0,0,0,1,0,9,-1,967,166.0655556,6600,843300,428144.4444,1688.916667,6825.939298,4079.837926,0,0,0,0.02222239,0.475787536,0.022222397,0.457545387,0.02222229,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.2,0.1,0.2,H
